Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jimfs,com.google.common.jimfs,UserLookupService.JimfsUserPrincipal,0,0,0,0,11,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UserLookupService.java,88
jimfs,com.google.common.jimfs,UserLookupService.JimfsGroupPrincipal,0,0,0,0,11,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UserLookupService.java,102
jimfs,com.google.common.jimfs,SymbolicLink,1,0,4,1,26,4,0,1,0.0,5,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/SymbolicLink.java,23
jimfs,com.google.common.jimfs,FileSystemState,5,0,7,6,91,13,0,0,0.0,9,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/FileSystemState.java,33
jimfs,com.google.common.jimfs,UnixPathType,1,0,6,4,49,11,0,1,0.6666666666666666,1,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UnixPathType.java,24
jimfs,com.google.common.jimfs,JimfsPath,3,0,42,37,279,71,0,0,0.09523809523809523,16,5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsPath.java,48
jimfs,com.google.common.jimfs,StandardAttributeProviders,1,0,2,1,19,3,0,0,1.0,3,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/StandardAttributeProviders.java,22
jimfs,com.google.common.jimfs,AttributeCopyOption,0,0,0,0,14,0,0,0,-1.0,3,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AttributeCopyOption.java,19
jimfs,com.google.common.jimfs,File,6,0,34,14,226,42,3,0,0.38235294117647056,27,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/File.java,31
jimfs,com.google.common.jimfs,Jimfs,3,1,8,4,88,12,0,0,0.25,7,4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/Jimfs.java,38
jimfs,com.google.common.jimfs,BasicAttributeProvider,9,0,8,8,129,26,2,1,1.0,7,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/BasicAttributeProvider.java,28
jimfs,com.google.common.jimfs,BasicAttributeProvider.View,0,0,0,0,26,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/BasicAttributeProvider.java,132
jimfs,com.google.common.jimfs,BasicAttributeProvider.Attributes,8,0,0,0,50,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/BasicAttributeProvider.java,171
jimfs,com.google.common.jimfs,GlobToRegex,13,0,38,7,330,62,0,0,0.18421052631578946,2,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/GlobToRegex.java,25
jimfs,com.google.common.jimfs,GlobToRegex.State,0,0,0,0,14,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/GlobToRegex.java,202
jimfs,com.google.common.jimfs,InternalCharMatcher,1,0,3,2,17,3,0,0,0.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/InternalCharMatcher.java,21
jimfs,com.google.common.jimfs,PathNormalization,1,0,10,9,86,12,0,0,0.7,5,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PathNormalization.java,25
jimfs,com.google.common.jimfs,Directory,8,0,26,10,267,49,0,1,0.11538461538461539,11,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/Directory.java,27
jimfs,com.google.common.jimfs,PathMatchers,1,0,3,1,40,5,0,0,0.6666666666666666,3,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PathMatchers.java,31
jimfs,com.google.common.jimfs,PathMatchers.RegexPathMatcher,1,0,0,0,15,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PathMatchers.java,73
jimfs,com.google.common.jimfs,HeapDisk,5,0,10,8,108,14,0,0,0.0,9,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/HeapDisk.java,28
jimfs,com.google.common.jimfs,OwnerAttributeProvider,2,0,7,7,66,12,0,1,1.0,3,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/OwnerAttributeProvider.java,31
jimfs,com.google.common.jimfs,OwnerAttributeProvider.View,0,0,0,0,17,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/OwnerAttributeProvider.java,100
jimfs,com.google.common.jimfs,AttributeService,8,0,24,12,292,63,0,0,0.08333333333333333,3,6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AttributeService.java,41
jimfs,com.google.common.jimfs,AttributeService.SimpleFileAttribute,2,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AttributeService.java,401
jimfs,com.google.common.jimfs,JimfsFileChannel,8,0,25,18,553,52,0,0,0.08,4,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsFileChannel.java,48
jimfs,com.google.common.jimfs,JimfsFileChannel.FakeFileLock,1,0,0,0,18,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsFileChannel.java,655
jimfs,com.google.common.jimfs,PosixAttributeProvider,9,0,11,10,142,23,0,1,0.8181818181818182,1,4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PosixAttributeProvider.java,41
jimfs,com.google.common.jimfs,PosixAttributeProvider.View,2,0,0,0,33,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PosixAttributeProvider.java,188
jimfs,com.google.common.jimfs,PosixAttributeProvider.Attributes,3,0,0,0,23,0,0,2,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PosixAttributeProvider.java,237
jimfs,com.google.common.jimfs,UnixFileAttributeView,0,0,0,0,6,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UnixFileAttributeView.java,21
jimfs,com.google.common.jimfs,AbstractAttributeView,1,0,2,0,16,2,6,0,0.0,0,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AbstractAttributeView.java,24
jimfs,com.google.common.jimfs,JimfsInputStream,4,0,10,7,103,20,0,0,0.0,1,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsInputStream.java,29
jimfs,com.google.common.jimfs,JimfsFileSystemProvider,2,0,32,26,192,38,0,0,0.1875,5,6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsFileSystemProvider.java,53
jimfs,com.google.common.jimfs,RegularFile,7,0,43,19,467,81,0,1,0.046511627906976744,17,4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/RegularFile.java,39
jimfs,com.google.common.jimfs,PathURLConnection,4,0,6,4,76,10,0,0,0.3333333333333333,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PathURLConnection.java,48
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannel,5,0,18,16,141,23,0,0,0.0,1,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsAsynchronousFileChannel.java,39
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannel.CompletionHandlerCallback,3,0,0,0,34,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/JimfsAsynchronousFileChannel.java,190
jimfs,com.google.common.jimfs,AbstractWatchService,14,0,11,7,187,15,1,0,0.18181818181818182,4,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AbstractWatchService.java,47
jimfs,com.google.common.jimfs,AbstractWatchService.Event,3,0,0,0,36,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AbstractWatchService.java,137
jimfs,com.google.common.jimfs,AbstractWatchService.Key,8,0,0,0,77,0,0,0,-1.0,1,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/AbstractWatchService.java,193
