Project,Package,Class,Smell,Description,File
gson,com.google.gson,FormattingStyle,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: newline; indent; spaceAfterSeparators; COMPACT; PRETTY,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/FormattingStyle.java
gson,com.google.gson,ReflectionAccessFilter.FilterResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/ReflectionAccessFilter.java
gson,com.google.gson,JsonDeserializer,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: ParameterizedTypeFixtures.MyParameterizedTypeAdapter; GsonTypeAdapterTest.ExceptionTypeAdapter; GsonTypeAdapterTest.AtomicIntegerTypeAdapter; TestTypes.CrazyLongTypeAdapter; TypeHierarchyAdapterTest.ManagerAdapter; TypeHierarchyAdapterTest.EmployeeAdapter; JsonAdapterAnnotationOnFieldsTest.Deserializer; TreeTypeAdaptersTest.IdTreeTypeAdapter; JsonAdapterSerializerDeserializerTest.UserDeserializer; JsonAdapterSerializerDeserializerTest.UserSerializerDeserializer; JsonAdapterSerializerDeserializerTest.UserSerializerDeserializer2; CustomTypeAdaptersTest.FooTypeAdapter; CustomTypeAdaptersTest.StringHolderTypeAdapter; CustomTypeAdaptersTest.DataHolderDeserializer; CustomTypeAdaptersTest.DateTypeAdapter; EnumTest.MyEnumTypeAdapter; CustomDeserializerTest.DataHolderDeserializer; JsonAdapterAnnotationOnClassesTest.Deserializer; UncategorizedTest.BaseTypeAdapter; TypeAdapterRuntimeTypeWrapperTest.Deserializer; ClassWithJsonAdapterAnnotation.Deserializer; ProtoTypeAdapter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonDeserializer.java
gson,com.google.gson,JsonElement,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: JsonObject,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonElement.java
gson,com.google.gson,JsonElement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonElement.java
gson,com.google.gson,TypeAdapter,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: ReflectionTest.CustomAdapter; ReflectionTest.CustomAdapter; Java17RecordReflectionTest.CustomAdapter; Java17RecordReflectionTest.CustomAdapter; TypeAdapter.NullSafeTypeAdapter; GsonTest.TestTypeAdapter; GsonTest.IntegerAdapter; GsonTest.NullAdapter; GsonTest.DummyAdapter; GsonTest.WrappingAdapter; GsonTest.DummyAdapter; SqlDateTypeAdapter; SqlTimestampTypeAdapter; SqlTimeTypeAdapter; EnumTypeAdapter; ArrayTypeAdapter; MapTypeAdapterFactory.Adapter; CollectionTypeAdapterFactory.Adapter; ReflectiveTypeAdapterFactory.Adapter; SerializationDelegatingTypeAdapter; NumberTypeAdapter; DefaultDateTypeAdapter; TypeAdapterRuntimeTypeWrapper; TypeAdapters.IntegerFieldsTypeAdapter; JsonElementTypeAdapter; ObjectTypeAdapter; Java17ReflectiveTypeAdapterFactoryTest.PrincipalTypeAdapter; DefaultTypeAdaptersTest.MyClassTypeAdapter; DefaultTypeAdaptersTest.NumberAsStringAdapter; JsonAdapterAnnotationOnFieldsTest.PartJsonFieldAnnotationAdapter; JsonAdapterAnnotationOnFieldsTest.UserClassAnnotationAdapter; JsonAdapterAnnotationOnFieldsTest.UserFieldAnnotationAdapter; JsonAdapterAnnotationOnFieldsTest.RegisteredUserAdapter; JsonAdapterAnnotationOnFieldsTest.JsonElementAdapter; JsonAdapterAnnotationOnClassesTest.JsonAdapter; JsonAdapterAnnotationOnClassesTest.UserJsonAdapter; JsonAdapterAnnotationOnClassesTest.NullableClassJsonAdapter; JsonAdapterAnnotationOnClassesTest.FooJsonAdapter; UtcDateTypeAdapter; PostConstructAdapterFactory.PostConstructAdapter; InterceptorFactory.InterceptorAdapter; ClassWithJsonAdapterAnnotation.Adapter; GenericClasses.Adapter; ClassWithAdapter.Adapter,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/TypeAdapter.java
gson,com.google.gson,TypeAdapter.NullSafeTypeAdapter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/TypeAdapter.java
gson,com.google.gson,TypeAdapter.NullSafeTypeAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/TypeAdapter.java
gson,com.google.gson,JsonPrimitive,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/JsonPrimitive.java
gson,com.google.gson,Gson,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Gson; JsonAdapterAnnotationTypeAdapterFactory; TypeAdapterFactory; TreeTypeAdapter; Excluder; ObjectTypeAdapter; NumberTypeAdapter; TypeAdapters; EnumTypeAdapter; GsonBuilder; SqlTypesSupport; SqlDateTypeAdapter; SqlTimeTypeAdapter; SqlTimestampTypeAdapter; DefaultDateTypeAdapter; ArrayTypeAdapter; TypeAdapterRuntimeTypeWrapper; ReflectiveTypeAdapterFactory,/data/henrique/multiagent_refactoring/project/data/repositories/gson/gson/src/main/java/com/google/gson/Gson.java
