Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jsoup,org.jsoup.nodes,TextNodeTest,0,0,16,10,179,20,0,0,-1.0,0,8,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java,14
jsoup,org.jsoup.nodes,AttributesTest,0,0,26,21,349,34,0,0,-1.0,0,7,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java,15
jsoup,org.jsoup.nodes,DataNodeTest,0,0,8,7,53,8,0,0,-1.0,0,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DataNodeTest.java,8
jsoup,org.jsoup.nodes,CommentTest,2,0,8,7,51,8,0,0,0.375,0,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/CommentTest.java,8
jsoup,org.jsoup.nodes,EntitiesTest,0,0,21,19,149,21,0,0,-1.0,0,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/EntitiesTest.java,12
jsoup,org.jsoup.nodes,PrinterTest,0,0,7,0,60,7,0,0,-1.0,0,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/PrinterTest.java,13
jsoup,org.jsoup.nodes,ElementIT,1,0,8,3,179,21,0,0,1.0,0,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/ElementIT.java,14
jsoup,org.jsoup.nodes,ElementIT.TemplateMerger,1,0,0,0,12,0,0,0,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/ElementIT.java,148
jsoup,org.jsoup.helper,RequestDispatch,1,0,1,0,31,4,0,0,0.0,1,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/RequestDispatch.java,12
jsoup,org.jsoup.helper,CookieUtil,4,0,5,0,78,17,0,0,0.6,0,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/CookieUtil.java,23
jsoup,org.jsoup.helper,RequestAuthenticator,3,0,1,0,68,1,0,0,-1.0,7,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/RequestAuthenticator.java,10
jsoup,org.jsoup.helper,RequestAuthenticator.Context,3,0,0,0,57,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/RequestAuthenticator.java,26
jsoup,org.jsoup.helper,W3CDom,12,2,18,16,348,28,0,0,0.4444444444444444,3,8,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/W3CDom.java,45
jsoup,org.jsoup.helper,W3CDom.W3CBuilder,6,0,0,0,107,0,0,1,-1.0,1,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/W3CDom.java,342
jsoup,org.jsoup.helper,UrlConnectionExecutor,1,0,6,0,86,20,0,1,0.5,1,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/UrlConnectionExecutor.java,18
jsoup,org.jsoup.helper,AuthenticationHandler,5,0,3,1,63,6,0,0,0.6666666666666666,5,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/AuthenticationHandler.java,9
jsoup,org.jsoup.helper,AuthenticationHandler.AuthShim,0,0,0,0,5,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/AuthenticationHandler.java,61
jsoup,org.jsoup.helper,AuthenticationHandler.GlobalHandler,1,0,0,0,18,0,0,0,-1.0,0,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/AuthenticationHandler.java,69
jsoup,org.jsoup.helper,ValidationException,1,1,2,2,20,4,0,0,1.0,3,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/ValidationException.java,6
jsoup,org.jsoup.helper,HttpConnection,56,5,48,44,1021,58,0,1,0.041666666666666664,10,12,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/HttpConnection.java,55
jsoup,org.jsoup.helper,HttpConnection.Base,5,0,0,0,145,0,0,0,-1.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/HttpConnection.java,411
jsoup,org.jsoup.helper,HttpConnection.Request,19,0,0,0,162,0,0,0,-1.0,1,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/HttpConnection.java,609
jsoup,org.jsoup.helper,HttpConnection.Response,15,0,0,0,388,0,0,0,-1.0,1,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/HttpConnection.java,834
jsoup,org.jsoup.helper,HttpConnection.KeyVal,4,0,0,0,56,0,0,0,-1.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/helper/HttpConnection.java,1345
