project,smell,prompt_file,context_size,is_large
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_StringBufferLockElision.txt,432,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_TestInner.txt,465,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_TestInner_Inner1.txt,467,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_TestInner_Inner2.txt,467,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_TrivialMethod.txt,411,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/(default package)_UpperCase.txt,602,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_chain_CompileChainWalker.txt,2127,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_chain_CompileNode.txt,1225,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_AbstractCompilationVisitable.txt,445,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_AbstractCompilationWalker.txt,539,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_CompilationUtil.txt,3303,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_ICompilationVisitable.txt,423,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_codecache_CodeCacheEventWalker.txt,847,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_compilation_codecache_CodeCacheWalkerResult.txt,733,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_ErrorLog.txt,680,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_IJITListener.txt,413,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConfig.txt,6440,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConfig_BackgroundCompilation.txt,6442,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConfig_CompressedOops.txt,6443,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConfig_OnStackReplacement.txt,6443,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConfig_TieredCompilation.txt,6444,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_JITWatchConstants.txt,4174,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_core_TagProcessor.txt,2167,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_demo_MakeHotSpotLog.txt,3158,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_AbstractHistoVisitable.txt,595,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_AttributeNameHistoWalker.txt,572,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_CompileTimeHistoWalker.txt,513,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_Histo.txt,1000,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_IHistoVisitable.txt,391,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_InlineSizeHistoVisitable.txt,1835,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_histo_NativeSizeHistoWalker.txt,510,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_hotthrow_HotThrowFinder.txt,2151,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_hotthrow_HotThrowResult.txt,792,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_inline_HeadlessInlineVisitor.txt,2058,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_inline_HeadlessInlineVisitor_InlineFailureInfo.txt,2062,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_inline_HeadlessInlineVisitor_InlineJournalVisitor.txt,2062,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_intrinsic_IntrinsicFinder.txt,1810,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_IJarScanOperation.txt,402,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_JarScan.txt,3635,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_allocationcount_AllocCountMap.txt,816,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_allocationcount_AllocationCountOperation.txt,842,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_allocationcount_InstructionAllocCountMap.txt,588,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_freqinlinesize_FreqInlineSizeOperation.txt,1150,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_instructioncount_InstructionCountOperation.txt,910,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_invokecount_InvokeCountOperation.txt,734,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_invokecount_InvokeMethodCountMap.txt,588,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_invokecount_MethodCountMap.txt,814,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_methodlength_MethodLengthOperation.txt,1145,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_methodsizehisto_MethodSizeHistoOperation.txt,936,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_nextinstruction_NextInstructionCount.txt,447,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_nextinstruction_NextInstructionCountList.txt,504,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_nextinstruction_NextInstructionOperation.txt,1053,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_sequencecount_InstructionSequence.txt,608,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_sequencecount_SequenceCountOperation.txt,1557,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_sequencesearch_FoundSequence.txt,728,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_sequencesearch_SequenceSearchOperation.txt,1650,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jarscan_visualiser_HistoPlotter.txt,2028,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_jvmlang_LanguageManager.txt,1868,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_launch_LaunchHeadless.txt,2605,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_launch_LaunchUI.txt,404,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_loader_BytecodeLoader.txt,6926,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_loader_BytecodeLoader_BytecodeSection.txt,6929,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_loader_DisposableURLClassLoader.txt,469,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_loader_ResourceLoader.txt,1525,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_logger_ILogListener.txt,375,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_logger_NullLogListener.txt,397,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_logger_StdLogListener.txt,408,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_AbstractMetaMember.txt,3910,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_AnnotationException.txt,595,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_BCIOpcodeMap.txt,401,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_CodeCacheEvent.txt,646,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_CodeCacheEvent_CodeCacheEventType.txt,650,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_Compilation.txt,2759,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_CompilerName.txt,365,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_CompilerThread.txt,918,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_EliminatedAllocation.txt,475,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_EventType.txt,490,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_IMetaMember.txt,656,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_IParseDictionary.txt,467,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_IReadOnlyJITDataModel.txt,497,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_JITDataModel.txt,2804,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_JITEvent.txt,608,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_JITStats.txt,1367,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_LogParseException.txt,411,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_MemberSignatureParts.txt,5182,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_MetaClass.txt,2000,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_MetaConstructor.txt,638,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_MetaMethod.txt,683,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_MetaPackage.txt,1063,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_NumberedLine.txt,465,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_PackageManager.txt,1030,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_ParseDictionary.txt,995,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_ParsedClasspath.txt,477,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_SplitLog.txt,651,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_Tag.txt,1940,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_Task.txt,1241,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AbstractAssemblyParser.txt,2102,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_Architecture.txt,632,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyBlock.txt,656,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyInstruction.txt,1972,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyLabels.txt,1177,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyMethod.txt,913,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyProcessor.txt,2249,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyReference.txt,2938,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyReference_AssemblyReferenceHandler.txt,2942,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_AssemblyUtil.txt,757,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_IAssemblyParser.txt,501,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_ARMDirective.txt,522,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_ARMExtend.txt,575,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_ARMRegisterType.txt,818,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_ARMShifter.txt,606,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_AssemblyParserARM.txt,3582,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_arm_MnemonicEntry.txt,346,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_x86_AssemblyParserX86.txt,2457,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_x86_X86Directive.txt,571,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_assembly_x86_X86RegisterType.txt,848,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BCAnnotationType.txt,419,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BCParamConstant.txt,474,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BCParamNumeric.txt,427,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BCParamString.txt,424,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BCParamSwitch.txt,711,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BytecodeAnnotationBuilder.txt,6564,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BytecodeAnnotationList.txt,891,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BytecodeAnnotations.txt,556,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_BytecodeInstruction.txt,2103,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_ClassBC.txt,1572,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_ConstantPool.txt,363,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_ExceptionTable.txt,614,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_ExceptionTableEntry.txt,539,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_IBytecodeParam.txt,371,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_InnerClassRelationship.txt,643,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_LineAnnotation.txt,791,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_LineTable.txt,1682,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_LineTableEntry.txt,713,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_MemberBytecode.txt,1365,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_Opcode.txt,2994,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_SourceMapper.txt,1158,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_model_bytecode_UncommonTrap.txt,799,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_AbstractLogParser.txt,4722,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_ILogParseErrorListener.txt,374,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_ILogParser.txt,551,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_ParserFactory.txt,530,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_ParserType.txt,468,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_hotspot_HotSpotLogParser.txt,3679,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_j9_J9Line.txt,1953,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_j9_J9LogParser.txt,1127,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_j9_J9Util.txt,716,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_zing_ZingLine.txt,2071,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_zing_ZingLineType.txt,317,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_parser_zing_ZingLogParser.txt,2635,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_AbstractProcess.txt,1285,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_IExternalProcess.txt,371,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerGroovy.txt,742,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerJRuby.txt,833,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerJava.txt,781,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerJavaScript.txt,759,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerKotlin.txt,786,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_CompilerScala.txt,1058,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_compiler_ICompiler.txt,455,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_javap_JavapProcess.txt,921,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_javap_ReflectionJavap.txt,1442,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_IRuntime.txt,476,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeGroovy.txt,933,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeJRuby.txt,810,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeJava.txt,978,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeJavaScript.txt,765,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeKotlin.txt,882,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_process_runtime_RuntimeScala.txt,835,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_AbstractReportBuilder.txt,579,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_Report.txt,1094,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_ReportType.txt,388,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_comparator_MemberComparator.txt,426,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_comparator_ScoreComparator.txt,414,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_escapeanalysis_AbstractEscapeAnalysisWalker.txt,1487,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_escapeanalysis_eliminatedallocation_EliminatedAllocationWalker.txt,503,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_inlining_InliningWalker.txt,1119,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_locks_OptimisedLocksWalker.txt,489,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_report_suggestion_SuggestionWalker.txt,5400,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_sandbox_Sandbox.txt,3809,
jitwatch,Insufficient Modularization,data/processed/prompts/insufficient_modularization/jitwatch/org_adoptopenjdk_jitwatch_toplist_AbstractTopListVisitable.txt,801,
